id,Plate,Date,Time,Well,OD,Sample,Clon,Replicate,Plasmid,Treatment,Strain
PR2_20231101.txt,PR2,20231101,790,D11,0.863,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,800,D11,0.87,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,810,D11,0.876,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,820,D11,0.883,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,830,D11,0.889,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,840,D11,0.893,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,850,D11,0.898,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,860,D11,0.904,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,870,D11,0.908,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,880,D11,0.912,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,890,D11,0.917,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,900,D11,0.921,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,910,D11,0.925,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,920,D11,0.93,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,930,D11,0.934,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,940,D11,0.939,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,950,D11,0.942,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,960,D11,0.946,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,970,D11,0.951,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,980,D11,0.955,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,990,D11,0.958,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1000,D11,0.959,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1010,D11,0.962,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1020,D11,0.965,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1030,D11,0.968,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1040,D11,0.969,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1050,D11,0.971,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1060,D11,0.973,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1070,D11,0.974,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1080,D11,0.975,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1090,D11,0.977,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1100,D11,0.979,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1110,D11,0.98,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1120,D11,0.978,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1130,D11,0.979,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1140,D11,0.979,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1150,D11,0.981,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1160,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1170,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1180,D11,0.982,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1190,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1200,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1210,D11,0.982,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1220,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1230,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1240,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1250,D11,0.983,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1260,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1270,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1280,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1290,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1300,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1310,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1320,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1330,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1340,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1350,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1360,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1370,D11,0.986,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1380,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1390,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1400,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1410,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1420,D11,0.985,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1430,D11,0.984,K163,1,4,none,-,K163
PR2_20231101.txt,PR2,20231101,1440,D11,0.985,K163,1,4,none,-,K163
PR1_20231026.txt,PR1,20231026,0,D12,0.09,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,10,D12,0.09,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,20,D12,0.09,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,30,D12,0.09,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,40,D12,0.091,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,50,D12,0.092,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,60,D12,0.093,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,70,D12,0.096,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,80,D12,0.099,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,90,D12,0.104,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,100,D12,0.11,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,110,D12,0.118,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,120,D12,0.129,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,130,D12,0.139,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,140,D12,0.153,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,150,D12,0.168,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,160,D12,0.189,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,170,D12,0.214,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,180,D12,0.243,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,190,D12,0.274,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,200,D12,0.3,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,210,D12,0.311,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,220,D12,0.32,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,230,D12,0.326,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,240,D12,0.334,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,250,D12,0.341,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,260,D12,0.35,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,270,D12,0.359,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,280,D12,0.365,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,290,D12,0.369,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,300,D12,0.375,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,310,D12,0.379,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,320,D12,0.384,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,330,D12,0.388,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,340,D12,0.394,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,350,D12,0.4,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,360,D12,0.404,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,370,D12,0.411,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,380,D12,0.413,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,390,D12,0.417,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,400,D12,0.425,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,410,D12,0.436,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,420,D12,0.451,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,430,D12,0.464,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,440,D12,0.479,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,450,D12,0.495,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,460,D12,0.513,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,470,D12,0.526,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,480,D12,0.539,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,490,D12,0.55,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,500,D12,0.56,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,510,D12,0.567,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,520,D12,0.573,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,530,D12,0.58,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,540,D12,0.585,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,550,D12,0.589,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,560,D12,0.593,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,570,D12,0.597,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,580,D12,0.603,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,590,D12,0.606,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,600,D12,0.611,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,610,D12,0.613,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,620,D12,0.617,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,630,D12,0.62,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,640,D12,0.622,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,650,D12,0.627,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,660,D12,0.631,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,670,D12,0.635,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,680,D12,0.638,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,690,D12,0.64,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,700,D12,0.641,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,710,D12,0.643,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,720,D12,0.643,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,730,D12,0.647,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,740,D12,0.65,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,750,D12,0.652,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,760,D12,0.653,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,770,D12,0.657,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,780,D12,0.658,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,790,D12,0.661,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,800,D12,0.661,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,810,D12,0.662,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,820,D12,0.664,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,830,D12,0.665,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,840,D12,0.663,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,850,D12,0.665,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,860,D12,0.667,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,870,D12,0.672,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,880,D12,0.674,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,890,D12,0.675,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,900,D12,0.678,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,910,D12,0.678,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,920,D12,0.678,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,930,D12,0.68,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,940,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,950,D12,0.68,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,960,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,970,D12,0.68,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,980,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,990,D12,0.681,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1000,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1010,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1020,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1030,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1040,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1050,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1060,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1070,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1080,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1090,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1100,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1110,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1120,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1130,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1140,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1150,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1160,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1170,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1180,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1190,D12,0.685,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1200,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1210,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1220,D12,0.684,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1230,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1240,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1250,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1260,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1270,D12,0.683,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1280,D12,0.682,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1290,D12,0.681,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1300,D12,0.68,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1310,D12,0.68,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1320,D12,0.677,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1330,D12,0.678,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1340,D12,0.675,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1350,D12,0.676,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1360,D12,0.676,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1370,D12,0.674,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1380,D12,0.674,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1390,D12,0.672,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1400,D12,0.671,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1410,D12,0.672,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231026.txt,PR1,20231026,1420,D12,0.67,KPN18,1,4,delta_blaOXA,-,KPN18
PR1_20231101.txt,PR1,20231101,1430,D12,0.086,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,1440,D12,0.086,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,0,D12,0.086,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,10,D12,0.087,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,20,D12,0.087,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,30,D12,0.089,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,40,D12,0.091,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,50,D12,0.094,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,60,D12,0.098,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,70,D12,0.104,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,80,D12,0.113,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,90,D12,0.125,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,100,D12,0.139,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,110,D12,0.154,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,120,D12,0.173,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,130,D12,0.195,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,140,D12,0.22,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,150,D12,0.246,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,160,D12,0.271,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,170,D12,0.298,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,180,D12,0.327,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,190,D12,0.35,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,200,D12,0.362,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,210,D12,0.372,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,220,D12,0.384,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,230,D12,0.401,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,240,D12,0.412,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,250,D12,0.421,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,260,D12,0.43,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,270,D12,0.436,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,280,D12,0.441,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,290,D12,0.446,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,300,D12,0.454,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,310,D12,0.46,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,320,D12,0.464,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,330,D12,0.473,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,340,D12,0.478,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,350,D12,0.479,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,360,D12,0.487,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,370,D12,0.493,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,380,D12,0.497,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,390,D12,0.502,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,400,D12,0.507,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,410,D12,0.514,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,420,D12,0.519,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,430,D12,0.526,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,440,D12,0.533,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,450,D12,0.538,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,460,D12,0.549,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,470,D12,0.551,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,480,D12,0.555,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,490,D12,0.558,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,500,D12,0.563,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,510,D12,0.569,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,520,D12,0.577,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,530,D12,0.582,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,540,D12,0.588,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,550,D12,0.593,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,560,D12,0.597,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,570,D12,0.606,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,580,D12,0.613,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,590,D12,0.617,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,600,D12,0.62,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,610,D12,0.628,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,620,D12,0.636,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,630,D12,0.641,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,640,D12,0.649,EC22,1,4,delta_blaOXA,-,EC22
PR1_20231101.txt,PR1,20231101,650,D12,0.658,EC22,1,4,delta_blaOXA,-,EC22
